,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
59,ADA.AX,Adacel Technologies Limited,Australia,AU,AUD,Common Stock,AU000000ADA7,7,,Software—Application,Technology,5.472103,96838288,1.1655715,0.97304964,0.18253,0.21903999
60,ADD.AX,Adavale Resources Limited,Australia,AU,AUD,Common Stock,AU000000ADD1,2,,Uranium,Energy,7.4999995,17208840,0.0608,0.06714894,0.0,1.0
61,ADEF.AX,Apostle Dundas Global Equity Fund,Australia,AU,AUD,Common Stock,AU0000135543,,,,,,,4.8065715,4.3665714,0.0,0.0
62,ADH.AX,Adairs Limited,Australia,AU,AUD,Common Stock,AU000000ADH2,6,,Specialty Retail,Consumer Cyclical,4.1473684,666163328,3.9785714,4.157163,0.12753999,0.60687
63,ADI.AX,APN Industria REIT,Australia,AU,AUD,Common Stock,AU0000039711,,,REIT—Office,Real Estate,1.7662157,823464640,3.4022858,3.1768794,0.63825,0.72044
64,ADN.AX,Andromeda Metals Limited,Australia,AU,AUD,Common Stock,AU000000ADN0,,,Other Industrial Metals & Mining,Basic Materials,20.25,369484736,0.16185714,0.22787234,0.0,0.0
65,ADO.AX,AnteoTech Limited,Australia,AU,AUD,Common Stock,AU000000ADO8,,,Biotechnology,Healthcare,55,322192192,0.19785714,0.2555319,-1.7808099,1.0
66,ADR.AX,Adherium Limited,Australia,AU,AUD,Common Stock,AU000000ADR1,,,Medical Devices,Healthcare,,36137412,0.0164,0.017248226,0.0,0.42639
67,ADS.AX,Adslot Limited,Australia,AU,AUD,Common Stock,AU0000087819,,,Software—Infrastructure,Technology,2.6000001,51532260,0.027342858,0.027943661,-1.7642399,-0.05805
68,ADT.AX,Adriatic Metals PLC,Australia,AU,AUD,Common Stock,AU0000004772,,,Other Industrial Metals & Mining,Basic Materials,13.169642,623612288,2.8125715,2.4694326,0.0,0.0
69,ADV.AX,Ardiden Limited,Australia,AU,AUD,Common Stock,AU000000ADV3,,,Other Industrial Metals & Mining,Basic Materials,1.8749999,32240248,0.011128572,0.0127411345,0.0,0.0
70,ADX.AX,ADX Energy Ltd,Australia,AU,AUD,Common Stock,AU000000ADX9,2,,Oil & Gas E&P,Energy,,18578420,0.0072285715,0.0084929075,-0.62638,-0.17656
71,ADY.AX,Admiralty Resources NL,Australia,AU,AUD,Common Stock,AU000000ADY7,,,Other Industrial Metals & Mining,Basic Materials,1.2727274,16227820,0.0161,0.01872695,-0.05298,1.0
72,AE1.AX,AERISON GROUP LTD,Australia,AU,AUD,Common Stock,,,,,,,,0.22357143,0.226375,0.0,0.0
73,AEE.AX,Aura Energy Limited,Australia,AU,AUD,Common Stock,AU000000AEE7,3,,Uranium,Energy,0.045454547,944392,0.04333,0.043330718,0.0,0.0
74,AEF.AX,Australian Ethical Investment Ltd,Australia,AU,AUD,Common Stock,AU000000AEF4,,,Asset Management,Financial Services,51.562496,1112631296,8.834857,8.054043,0.1927,0.64494
75,AEG.AX,Absolute Equity Performance Fund Limited,Australia,AU,AUD,Common Stock,AU000000AEG2,,,Asset Management,Financial Services,26.04651,103147296,1.12725,1.0717292,0.0,0.0
76,AEI.AX,Aeris Environmental Ltd,Australia,AU,AUD,Common Stock,AU000000AEI8,4,,Pollution & Treatment Controls,Industrials,1.8750001,32916782,0.16828571,0.19792554,0.09228,0.5122
77,AER.AX,Aeeris Limited,Australia,AU,AUD,Common Stock,AU000000AER9,,,Software—Application,Technology,9.375,9370920,0.13228571,0.12561972,0.22213,-0.03887
78,AEV.AX,Avenira Limited,Australia,AU,AUD,Common Stock,AU000000AEV1,2,,Other Industrial Metals & Mining,Basic Materials,0.6666667,6902824,0.007242857,0.0080780145,0.0,1.0
